,iid,pid,match,age,age_o,gender,race,race_o,field_cd,career_c,imprace,imprelig,samerace,int_corr
277,25,53.0,0,25.0,28.0,0,2.0,2.0,11.0,9.0,10.0,2.0,1,0.11
278,25,54.0,0,25.0,28.0,0,2.0,2.0,11.0,9.0,10.0,2.0,1,-0.15
279,25,55.0,0,25.0,23.0,0,2.0,1.0,11.0,9.0,10.0,2.0,0,0.53
280,26,40.0,0,23.0,25.0,0,2.0,4.0,11.0,9.0,2.0,4.0,0,-0.38
281,26,41.0,0,23.0,30.0,0,2.0,4.0,11.0,9.0,2.0,4.0,0,-0.05
282,26,42.0,0,23.0,23.0,0,2.0,4.0,11.0,9.0,2.0,4.0,0,0.04
283,26,43.0,0,23.0,24.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,-0.02
284,26,44.0,0,23.0,24.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.46
285,26,45.0,0,23.0,28.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,-0.06
286,26,46.0,0,23.0,26.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.22
287,26,47.0,0,23.0,30.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,-0.05
288,26,48.0,0,23.0,22.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.29
289,26,49.0,0,23.0,25.0,0,2.0,4.0,11.0,9.0,2.0,4.0,0,0.02
290,26,50.0,0,23.0,27.0,0,2.0,1.0,11.0,9.0,2.0,4.0,0,0.21
291,26,51.0,0,23.0,23.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.05
292,26,52.0,0,23.0,21.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.06
293,26,53.0,0,23.0,28.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.08
294,26,54.0,0,23.0,28.0,0,2.0,2.0,11.0,9.0,2.0,4.0,1,0.16
295,26,55.0,0,23.0,23.0,0,2.0,1.0,11.0,9.0,2.0,4.0,0,0.03
296,27,40.0,0,22.0,25.0,0,3.0,4.0,3.0,9.0,1.0,5.0,0,-0.13
297,27,41.0,0,22.0,30.0,0,3.0,4.0,3.0,9.0,1.0,5.0,0,-0.04
298,27,42.0,0,22.0,23.0,0,3.0,4.0,3.0,9.0,1.0,5.0,0,-0.07
299,27,43.0,0,22.0,24.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.16
300,27,44.0,0,22.0,24.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,0.44
301,27,45.0,0,22.0,28.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.27
302,27,46.0,1,22.0,26.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,0.29
303,27,47.0,0,22.0,30.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.28
304,27,48.0,0,22.0,22.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.35
305,27,49.0,0,22.0,25.0,0,3.0,4.0,3.0,9.0,1.0,5.0,0,0.13
306,27,50.0,1,22.0,27.0,0,3.0,1.0,3.0,9.0,1.0,5.0,0,-0.23
307,27,51.0,0,22.0,23.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,0.2
308,27,52.0,0,22.0,21.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.31
309,27,53.0,0,22.0,28.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.07
310,27,54.0,0,22.0,28.0,0,3.0,2.0,3.0,9.0,1.0,5.0,0,-0.06
311,27,55.0,0,22.0,23.0,0,3.0,1.0,3.0,9.0,1.0,5.0,0,-0.16
312,28,40.0,0,26.0,25.0,0,2.0,4.0,3.0,,,,0,
313,28,41.0,0,26.0,30.0,0,2.0,4.0,3.0,,,,0,
314,28,42.0,0,26.0,23.0,0,2.0,4.0,3.0,,,,0,
315,28,43.0,0,26.0,24.0,0,2.0,2.0,3.0,,,,1,
316,28,44.0,0,26.0,24.0,0,2.0,2.0,3.0,,,,1,
317,28,45.0,0,26.0,28.0,0,2.0,2.0,3.0,,,,1,
318,28,46.0,1,26.0,26.0,0,2.0,2.0,3.0,,,,1,
319,28,47.0,0,26.0,30.0,0,2.0,2.0,3.0,,,,1,
320,28,48.0,0,26.0,22.0,0,2.0,2.0,3.0,,,,1,
321,28,49.0,0,26.0,25.0,0,2.0,4.0,3.0,,,,0,
322,28,50.0,0,26.0,27.0,0,2.0,1.0,3.0,,,,0,
323,28,51.0,0,26.0,23.0,0,2.0,2.0,3.0,,,,1,
324,28,52.0,0,26.0,21.0,0,2.0,2.0,3.0,,,,1,
325,28,53.0,0,26.0,28.0,0,2.0,2.0,3.0,,,,1,
326,28,54.0,0,26.0,28.0,0,2.0,2.0,3.0,,,,1,
327,28,55.0,0,26.0,23.0,0,2.0,1.0,3.0,,,,0,
328,29,40.0,0,22.0,25.0,0,2.0,4.0,11.0,9.0,4.0,5.0,0,0.11
329,29,41.0,0,22.0,30.0,0,2.0,4.0,11.0,9.0,4.0,5.0,0,-0.57
330,29,42.0,0,22.0,23.0,0,2.0,4.0,11.0,9.0,4.0,5.0,0,0.1
331,29,43.0,0,22.0,24.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.31
332,29,44.0,1,22.0,24.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,-0.41
333,29,45.0,1,22.0,28.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.08
334,29,46.0,0,22.0,26.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.1
335,29,47.0,0,22.0,30.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.04
336,29,48.0,0,22.0,22.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.11
337,29,49.0,0,22.0,25.0,0,2.0,4.0,11.0,9.0,4.0,5.0,0,0.2
338,29,50.0,0,22.0,27.0,0,2.0,1.0,11.0,9.0,4.0,5.0,0,0.54
339,29,51.0,0,22.0,23.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,-0.05
340,29,52.0,0,22.0,21.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.42
341,29,53.0,0,22.0,28.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,0.06
342,29,54.0,0,22.0,28.0,0,2.0,2.0,11.0,9.0,4.0,5.0,1,-0.16
343,29,55.0,0,22.0,23.0,0,2.0,1.0,11.0,9.0,4.0,5.0,0,0.52
344,30,40.0,0,23.0,25.0,0,2.0,4.0,1.0,1.0,2.0,4.0,0,0.19
345,30,41.0,0,23.0,30.0,0,2.0,4.0,1.0,1.0,2.0,4.0,0,-0.44
346,30,42.0,0,23.0,23.0,0,2.0,4.0,1.0,1.0,2.0,4.0,0,0.46
347,30,43.0,0,23.0,24.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,0.21
348,30,44.0,0,23.0,24.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,-0.27
349,30,45.0,0,23.0,28.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,-0.41
350,30,46.0,0,23.0,26.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,-0.02
351,30,47.0,0,23.0,30.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,0.09
352,30,48.0,0,23.0,22.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,0.39
353,30,49.0,1,23.0,25.0,0,2.0,4.0,1.0,1.0,2.0,4.0,0,0.16
354,30,50.0,0,23.0,27.0,0,2.0,1.0,1.0,1.0,2.0,4.0,0,0.51
355,30,51.0,0,23.0,23.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,-0.27
356,30,52.0,0,23.0,21.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,0.11
357,30,53.0,0,23.0,28.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,0.16
358,30,54.0,0,23.0,28.0,0,2.0,2.0,1.0,1.0,2.0,4.0,1,0.21
359,30,55.0,1,23.0,23.0,0,2.0,1.0,1.0,1.0,2.0,4.0,0,0.49
360,31,40.0,0,24.0,25.0,0,2.0,4.0,1.0,1.0,4.0,8.0,0,-0.19
361,31,41.0,0,24.0,30.0,0,2.0,4.0,1.0,1.0,4.0,8.0,0,-0.43
362,31,42.0,0,24.0,23.0,0,2.0,4.0,1.0,1.0,4.0,8.0,0,0.47
363,31,43.0,0,24.0,24.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,-0.48
364,31,44.0,0,24.0,24.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,0.0
365,31,45.0,0,24.0,28.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,-0.38
366,31,46.0,0,24.0,26.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,-0.34
367,31,47.0,0,24.0,30.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,-0.27
368,31,48.0,1,24.0,22.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,0.52
369,31,49.0,1,24.0,25.0,0,2.0,4.0,1.0,1.0,4.0,8.0,0,-0.57
370,31,50.0,1,24.0,27.0,0,2.0,1.0,1.0,1.0,4.0,8.0,0,-0.04
371,31,51.0,0,24.0,23.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,-0.35
372,31,52.0,0,24.0,21.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,0.03
373,31,53.0,0,24.0,28.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,0.4
374,31,54.0,0,24.0,28.0,0,2.0,2.0,1.0,1.0,4.0,8.0,1,0.26
375,31,55.0,1,24.0,23.0,0,2.0,1.0,1.0,1.0,4.0,8.0,0,-0.32
376,32,40.0,0,27.0,25.0,0,4.0,4.0,3.0,2.0,1.0,1.0,1,-0.05
377,32,41.0,0,27.0,30.0,0,4.0,4.0,3.0,2.0,1.0,1.0,1,-0.22
378,32,42.0,0,27.0,23.0,0,4.0,4.0,3.0,2.0,1.0,1.0,1,0.54
379,32,43.0,0,27.0,24.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,-0.13
380,32,44.0,0,27.0,24.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,-0.11
381,32,45.0,0,27.0,28.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,-0.19
382,32,46.0,0,27.0,26.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,-0.33
383,32,47.0,0,27.0,30.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,0.06
384,32,48.0,0,27.0,22.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,0.52
385,32,49.0,0,27.0,25.0,0,4.0,4.0,3.0,2.0,1.0,1.0,1,0.0
386,32,50.0,0,27.0,27.0,0,4.0,1.0,3.0,2.0,1.0,1.0,0,0.12
387,32,51.0,0,27.0,23.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,-0.41
388,32,52.0,0,27.0,21.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,0.17
389,32,53.0,0,27.0,28.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,0.5
390,32,54.0,0,27.0,28.0,0,4.0,2.0,3.0,2.0,1.0,1.0,0,0.19
391,32,55.0,0,27.0,23.0,0,4.0,1.0,3.0,2.0,1.0,1.0,0,0.2
392,33,40.0,0,30.0,25.0,0,2.0,4.0,3.0,6.0,4.0,8.0,0,-0.29
393,33,41.0,0,30.0,30.0,0,2.0,4.0,3.0,6.0,4.0,8.0,0,0.41
394,33,42.0,0,30.0,23.0,0,2.0,4.0,3.0,6.0,4.0,8.0,0,0.77
395,33,43.0,0,30.0,24.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,0.09
396,33,44.0,0,30.0,24.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.15
397,33,45.0,0,30.0,28.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.41
398,33,46.0,0,30.0,26.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.49
399,33,47.0,0,30.0,30.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.18
400,33,48.0,0,30.0,22.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,0.21
401,33,49.0,0,30.0,25.0,0,2.0,4.0,3.0,6.0,4.0,8.0,0,-0.15
402,33,50.0,0,30.0,27.0,0,2.0,1.0,3.0,6.0,4.0,8.0,0,-0.46
403,33,51.0,0,30.0,23.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,0.3
404,33,52.0,0,30.0,21.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.22
405,33,53.0,0,30.0,28.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.24
406,33,54.0,0,30.0,28.0,0,2.0,2.0,3.0,6.0,4.0,8.0,1,-0.29
407,33,55.0,0,30.0,23.0,0,2.0,1.0,3.0,6.0,4.0,8.0,0,-0.15
408,34,40.0,0,21.0,25.0,0,4.0,4.0,8.0,7.0,2.0,2.0,1,0.01
409,34,41.0,0,21.0,30.0,0,4.0,4.0,8.0,7.0,2.0,2.0,1,-0.2
410,34,42.0,0,21.0,23.0,0,4.0,4.0,8.0,7.0,2.0,2.0,1,0.35
411,34,43.0,0,21.0,24.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,-0.07
412,34,44.0,0,21.0,24.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,-0.24
413,34,45.0,0,21.0,28.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,-0.05
414,34,46.0,1,21.0,26.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,-0.08
415,34,47.0,0,21.0,30.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,0.12
416,34,48.0,0,21.0,22.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,0.43
417,34,49.0,1,21.0,25.0,0,4.0,4.0,8.0,7.0,2.0,2.0,1,-0.01
418,34,50.0,0,21.0,27.0,0,4.0,1.0,8.0,7.0,2.0,2.0,0,0.68
419,34,51.0,0,21.0,23.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,-0.19
420,34,52.0,0,21.0,21.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,0.35
421,34,53.0,0,21.0,28.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,0.24
422,34,54.0,0,21.0,28.0,0,4.0,2.0,8.0,7.0,2.0,2.0,0,0.16
423,34,55.0,0,21.0,23.0,0,4.0,1.0,8.0,7.0,2.0,2.0,0,0.5
424,35,40.0,0,25.0,25.0,0,2.0,4.0,2.0,7.0,9.0,7.0,0,-0.25
425,35,41.0,0,25.0,30.0,0,2.0,4.0,2.0,7.0,9.0,7.0,0,-0.27
426,35,42.0,0,25.0,23.0,0,2.0,4.0,2.0,7.0,9.0,7.0,0,0.19
427,35,43.0,0,25.0,24.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,0.26
428,35,44.0,0,25.0,24.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,-0.09
429,35,45.0,1,25.0,28.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,-0.01
430,35,46.0,1,25.0,26.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,0.01
431,35,47.0,0,25.0,30.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,-0.21
432,35,48.0,0,25.0,22.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,0.45
433,35,49.0,1,25.0,25.0,0,2.0,4.0,2.0,7.0,9.0,7.0,0,0.18
434,35,50.0,1,25.0,27.0,0,2.0,1.0,2.0,7.0,9.0,7.0,0,0.27
435,35,51.0,0,25.0,23.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,0.09
436,35,52.0,0,25.0,21.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,0.43
437,35,53.0,1,25.0,28.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,-0.2
438,35,54.0,0,25.0,28.0,0,2.0,2.0,2.0,7.0,9.0,7.0,1,-0.29
439,35,55.0,0,25.0,23.0,0,2.0,1.0,2.0,7.0,9.0,7.0,0,0.33
440,36,40.0,0,26.0,25.0,0,2.0,4.0,2.0,4.0,7.0,8.0,0,-0.04
441,36,41.0,0,26.0,30.0,0,2.0,4.0,2.0,4.0,7.0,8.0,0,-0.39
442,36,42.0,0,26.0,23.0,0,2.0,4.0,2.0,4.0,7.0,8.0,0,0.29
443,36,43.0,0,26.0,24.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.05
444,36,44.0,0,26.0,24.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.48
445,36,45.0,0,26.0,28.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,-0.06
446,36,46.0,0,26.0,26.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.29
447,36,47.0,0,26.0,30.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.16
448,36,48.0,0,26.0,22.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.28
449,36,49.0,1,26.0,25.0,0,2.0,4.0,2.0,4.0,7.0,8.0,0,0.0
450,36,50.0,0,26.0,27.0,0,2.0,1.0,2.0,4.0,7.0,8.0,0,-0.02
451,36,51.0,1,26.0,23.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,-0.47
452,36,52.0,0,26.0,21.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,-0.15
453,36,53.0,0,26.0,28.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.77
454,36,54.0,0,26.0,28.0,0,2.0,2.0,2.0,4.0,7.0,8.0,1,0.83
455,36,55.0,0,26.0,23.0,0,2.0,1.0,2.0,4.0,7.0,8.0,0,-0.12
456,37,40.0,0,27.0,25.0,0,2.0,4.0,3.0,7.0,5.0,8.0,0,0.13
457,37,41.0,0,27.0,30.0,0,2.0,4.0,3.0,7.0,5.0,8.0,0,-0.14
458,37,42.0,0,27.0,23.0,0,2.0,4.0,3.0,7.0,5.0,8.0,0,0.07
459,37,43.0,0,27.0,24.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,-0.02
460,37,44.0,1,27.0,24.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,0.31
461,37,45.0,0,27.0,28.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,-0.01
462,37,46.0,0,27.0,26.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,0.09
463,37,47.0,0,27.0,30.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,0.32
464,37,48.0,0,27.0,22.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,0.57
465,37,49.0,0,27.0,25.0,0,2.0,4.0,3.0,7.0,5.0,8.0,0,-0.01
466,37,50.0,0,27.0,27.0,0,2.0,1.0,3.0,7.0,5.0,8.0,0,0.02
467,37,51.0,0,27.0,23.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,-0.47
468,37,52.0,1,27.0,21.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,-0.05
469,37,53.0,0,27.0,28.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,0.46
470,37,54.0,0,27.0,28.0,0,2.0,2.0,3.0,7.0,5.0,8.0,1,0.68
471,37,55.0,0,27.0,23.0,0,2.0,1.0,3.0,7.0,5.0,8.0,0,-0.27
472,38,40.0,0,23.0,25.0,0,1.0,4.0,1.0,1.0,8.0,1.0,0,-0.15
473,38,41.0,0,23.0,30.0,0,1.0,4.0,1.0,1.0,8.0,1.0,0,-0.19
474,38,42.0,0,23.0,23.0,0,1.0,4.0,1.0,1.0,8.0,1.0,0,0.13
475,38,43.0,0,23.0,24.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,-0.61
476,38,44.0,0,23.0,24.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,-0.16
477,38,45.0,0,23.0,28.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,-0.19
478,38,46.0,0,23.0,26.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,-0.32
479,38,47.0,0,23.0,30.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,-0.14
480,38,48.0,0,23.0,22.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,0.37
481,38,49.0,1,23.0,25.0,0,1.0,4.0,1.0,1.0,8.0,1.0,0,-0.36
482,38,50.0,1,23.0,27.0,0,1.0,1.0,1.0,1.0,8.0,1.0,1,0.41
483,38,51.0,0,23.0,23.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,-0.3
484,38,52.0,0,23.0,21.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,0.32
485,38,53.0,0,23.0,28.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,0.22
486,38,54.0,0,23.0,28.0,0,1.0,2.0,1.0,1.0,8.0,1.0,0,0.11
487,38,55.0,1,23.0,23.0,0,1.0,1.0,1.0,1.0,8.0,1.0,1,0.11
488,39,40.0,0,24.0,25.0,0,3.0,4.0,1.0,1.0,6.0,4.0,0,0.07
489,39,41.0,0,24.0,30.0,0,3.0,4.0,1.0,1.0,6.0,4.0,0,-0.43
490,39,42.0,0,24.0,23.0,0,3.0,4.0,1.0,1.0,6.0,4.0,0,0.52
491,39,43.0,0,24.0,24.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,-0.23
492,39,44.0,0,24.0,24.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,-0.01
493,39,45.0,0,24.0,28.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,-0.08
494,39,46.0,0,24.0,26.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,-0.17
495,39,47.0,1,24.0,30.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,0.12
496,39,48.0,0,24.0,22.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,0.5
497,39,49.0,0,24.0,25.0,0,3.0,4.0,1.0,1.0,6.0,4.0,0,-0.32
498,39,50.0,0,24.0,27.0,0,3.0,1.0,1.0,1.0,6.0,4.0,0,0.02
499,39,51.0,0,24.0,23.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,-0.46
500,39,52.0,0,24.0,21.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,0.01
501,39,53.0,0,24.0,28.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,0.72
502,39,54.0,0,24.0,28.0,0,3.0,2.0,1.0,1.0,6.0,4.0,0,0.54
503,39,55.0,0,24.0,23.0,0,3.0,1.0,1.0,1.0,6.0,4.0,0,-0.08
504,40,21.0,0,25.0,21.0,1,4.0,4.0,,,9.0,6.0,1,-0.23
505,40,22.0,0,25.0,27.0,1,4.0,1.0,,,9.0,6.0,0,0.29
506,40,23.0,0,25.0,21.0,1,4.0,4.0,,,9.0,6.0,1,0.22
507,40,24.0,0,25.0,27.0,1,4.0,2.0,,,9.0,6.0,0,-0.31
508,40,25.0,0,25.0,25.0,1,4.0,2.0,,,9.0,6.0,0,-0.12
509,40,26.0,0,25.0,23.0,1,4.0,2.0,,,9.0,6.0,0,-0.38
510,40,27.0,0,25.0,22.0,1,4.0,3.0,,,9.0,6.0,0,-0.13
511,40,28.0,0,25.0,26.0,1,4.0,2.0,,,9.0,6.0,0,
512,40,29.0,0,25.0,22.0,1,4.0,2.0,,,9.0,6.0,0,0.11
513,40,30.0,0,25.0,23.0,1,4.0,2.0,,,9.0,6.0,0,0.19
514,40,31.0,0,25.0,24.0,1,4.0,2.0,,,9.0,6.0,0,-0.19
515,40,32.0,0,25.0,27.0,1,4.0,4.0,,,9.0,6.0,1,-0.05
516,40,33.0,0,25.0,30.0,1,4.0,2.0,,,9.0,6.0,0,-0.29
517,40,34.0,0,25.0,21.0,1,4.0,4.0,,,9.0,6.0,1,0.01
518,40,35.0,0,25.0,25.0,1,4.0,2.0,,,9.0,6.0,0,-0.25
519,40,36.0,0,25.0,26.0,1,4.0,2.0,,,9.0,6.0,0,-0.04
520,40,37.0,0,25.0,27.0,1,4.0,2.0,,,9.0,6.0,0,0.13
521,40,38.0,0,25.0,23.0,1,4.0,1.0,,,9.0,6.0,0,-0.15
522,40,39.0,0,25.0,24.0,1,4.0,3.0,,,9.0,6.0,0,0.07
523,41,21.0,0,30.0,21.0,1,4.0,4.0,1.0,1.0,1.0,1.0,1,-0.3
524,41,22.0,0,30.0,27.0,1,4.0,1.0,1.0,1.0,1.0,1.0,0,-0.23
525,41,23.0,0,30.0,21.0,1,4.0,4.0,1.0,1.0,1.0,1.0,1,0.06
526,41,24.0,0,30.0,27.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.07
527,41,25.0,0,30.0,25.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,0.09
528,41,26.0,0,30.0,23.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.05
529,41,27.0,0,30.0,22.0,1,4.0,3.0,1.0,1.0,1.0,1.0,0,-0.04
530,41,28.0,0,30.0,26.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,
531,41,29.0,0,30.0,22.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.57
532,41,30.0,0,30.0,23.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.44
533,41,31.0,0,30.0,24.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.43
534,41,32.0,0,30.0,27.0,1,4.0,4.0,1.0,1.0,1.0,1.0,1,-0.22
535,41,33.0,0,30.0,30.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,0.41
536,41,34.0,0,30.0,21.0,1,4.0,4.0,1.0,1.0,1.0,1.0,1,-0.2
537,41,35.0,0,30.0,25.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.27
538,41,36.0,0,30.0,26.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.39
539,41,37.0,0,30.0,27.0,1,4.0,2.0,1.0,1.0,1.0,1.0,0,-0.14
540,41,38.0,0,30.0,23.0,1,4.0,1.0,1.0,1.0,1.0,1.0,0,-0.19
541,41,39.0,0,30.0,24.0,1,4.0,3.0,1.0,1.0,1.0,1.0,0,-0.43
542,42,21.0,0,23.0,21.0,1,4.0,4.0,5.0,5.0,1.0,6.0,1,0.46
543,42,22.0,0,23.0,27.0,1,4.0,1.0,5.0,5.0,1.0,6.0,0,0.44
544,42,23.0,0,23.0,21.0,1,4.0,4.0,5.0,5.0,1.0,6.0,1,0.41
545,42,24.0,0,23.0,27.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.09
546,42,25.0,0,23.0,25.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.58
547,42,26.0,0,23.0,23.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.04
548,42,27.0,0,23.0,22.0,1,4.0,3.0,5.0,5.0,1.0,6.0,0,-0.07
549,42,28.0,0,23.0,26.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,
550,42,29.0,0,23.0,22.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.1
551,42,30.0,0,23.0,23.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.46
552,42,31.0,0,23.0,24.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.47
553,42,32.0,0,23.0,27.0,1,4.0,4.0,5.0,5.0,1.0,6.0,1,0.54
554,42,33.0,0,23.0,30.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.77
555,42,34.0,0,23.0,21.0,1,4.0,4.0,5.0,5.0,1.0,6.0,1,0.35
556,42,35.0,0,23.0,25.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.19
557,42,36.0,0,23.0,26.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.29
558,42,37.0,0,23.0,27.0,1,4.0,2.0,5.0,5.0,1.0,6.0,0,0.07
